Posted,Title,Price,Deets,Address,URL
May 10,"Air conditioning Graduate Hospital area, deck",$900,"
                    3br -
                ",Graduate Hospital,https://philadelphia.craigslist.org/apa/d/philadelphia-air-conditioning-graduate/6884352192.html
May 10,"Fitness Center, We Love Pets, Easy Freeway Access",$2403,"
                    2br -
                    1058ft",Glen Mills,https://philadelphia.craigslist.org/apa/d/concordville-fitness-center-we-love/6885973539.html
May 10,"Rittenhouse Square Two plus bedroom, two bathroom",$650,N/A,Rittenhouse Square,https://philadelphia.craigslist.org/apa/d/philadelphia-rittenhouse-square-two/6885973540.html
May 10,"Three bedroom Olde City, wine cellar",$800,"
                    3br -
                ",Olde City,https://philadelphia.craigslist.org/apa/d/philadelphia-three-bedroom-olde-city/6884338266.html
May 10,"Charming 1 bed, 1 bath Loft Style Apartment in Midtown Village",$2144,"
                    1br -
                    806ft",1125 Sansom Street,https://philadelphia.craigslist.org/apa/d/philadelphia-charming-1-bed-1-bath-loft/6885973358.html
May 10,"Mansion apartment, 22nd and Spruce",$700,"
                    1br -
                ",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-mansion-apartment-22nd-and/6884298758.html
May 10,"Mayfair Three bedroom, two story home",$700,"
                    3br -
                ",Mayfair,https://philadelphia.craigslist.org/apa/d/philadelphia-mayfair-three-bedroom-two/6884298847.html
May 10,"Mansion apartment, 22nd and Spruce",$700,"
                    1br -
                ",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-mansion-apartment-22nd-and/6884279189.html
May 10,Credit Doesn't Matter,$1000,"
                    4br -
                ",Lower Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-credit-doesnt-matter/6884291795.html
May 10,"Spacious 2 Bedroom Apartment, Move-In 6/1! #304",$1500,N/A,Walnut Hill,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-2-bedroom/6864391199.html
May 10,"6647 Vandike Street, Philadelphia, PA 19135",$1100,"
                    2br -
                    1024ft",6647 Vandike Street,https://philadelphia.craigslist.org/apa/d/philadelphia-6647-vandike-street/6885972813.html
May 10,Large 2 Bd/2 Ba in Luxurious Croydon Hall! Apt 409,$1710,"
                    2br -
                ",Walnut Hill,https://philadelphia.craigslist.org/apa/d/philadelphia-large-2-bd-2-ba-in/6864396275.html
May 10,"BBQ/Picnic Area, Kitchen Island, Pet Friendly",$1575,"
                    2br -
                    948ft",,https://philadelphia.craigslist.org/apa/d/west-chester-bbq-picnic-area-kitchen/6884352294.html
May 10,An Intelligently Designed Micro Suite (Furnished) Apartment !,$3570,"
                    545ft",3737 Chestnut Street Philadelphia PA,https://philadelphia.craigslist.org/apa/d/philadelphia-an-intelligently-designed/6885972505.html
May 10,Five room Society Hill Lease to purchase,$850,"
                    5br -
                ",Society Hill,https://philadelphia.craigslist.org/apa/d/philadelphia-five-room-society-hill/6884298947.html
May 10,Only a block from the BSL you are minutes away from everything the cit,$1925,"
                    3br -
                    54550ft",Spring Arts Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-only-block-from-the-bsl/6864385402.html
May 10,Six bedroom Beautiful Northeast,$1400,"
                    6br -
                ",Northeast Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-six-bedroom-beautiful/6884298808.html
May 10,"Close to Shopping, Extra Storage",$1290,"
                    1br -
                ",,https://philadelphia.craigslist.org/apa/d/philadelphia-close-to-shopping-extra/6882622491.html
May 10,Rehabbed 3 Bedroom 2 Story House,$825,"
                    3br -
                ",Overbrook Park,https://philadelphia.craigslist.org/apa/d/philadelphia-rehabbed-3-bedroom-2-story/6884291517.html
May 10,"Large Three room Studio, great location",$700,"
                    3br -
                ",Rittenhouse Square,https://philadelphia.craigslist.org/apa/d/philadelphia-large-three-room-studio/6884232424.html
May 10,House Located on a Quiet Street,$1300,"
                    3br -
                ",Manayunk,https://philadelphia.craigslist.org/apa/d/philadelphia-house-located-on-quiet/6884291662.html
May 10,Newly Renovated Clean 2 Story House,$500,"
                    3br -
                ",Lower Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-clean-2/6884291564.html
May 10,Great Neighborhood! Great Rental! Available Now,$550,"
                    2br -
                ",South Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-great-neighborhood-great/6884283653.html
May 10,Very Clean and Sunny,$500,"
                    1br -
                ",North Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-very-clean-and-sunny/6884291740.html
May 10,"Large Three room Studio, great location",$700,"
                    3br -
                ",Rittenhouse Square,https://philadelphia.craigslist.org/apa/d/philadelphia-large-three-room-studio/6884242261.html
May 10,"Six Bedroom Right in Art Museum, large kitchen",$1200,"
                    6br -
                ",Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-six-bedroom-right-in-art/6884279052.html
May 10,Reduced Pricing On Select 1 Bed 1 Bath Limited Time Only!! Call Now!!,$1315,"
                    1br -
                    725ft",,https://philadelphia.craigslist.org/apa/d/west-chester-reduced-pricing-on-select/6880799126.html
May 10,The Colonial Apartments at 1100 Spruce Street are located in Washingto,$2010,"
                    1br -
                    600ft",Washington Sq West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-the-colonial-apartments-at/6863650549.html
May 10,"1 bedroom - Movie Theatre, Video Conference Room, Valet Dry Cleaning",$1674,"
                    1br -
                    816ft",,https://philadelphia.craigslist.org/apa/d/paoli-1-bedroom-movie-theatre-video/6885970506.html
May 10,"1 Bed 1 Bath - Community Concierge, Wading Pool",$1080,"
                    1br -
                    585ft",,https://philadelphia.craigslist.org/apa/d/norristown-1-bed-1-bath-community/6883103108.html
May 10,Oxford Circle Three plus bedroom,$1000,N/A,Oxford Circle,https://philadelphia.craigslist.org/apa/d/philadelphia-oxford-circle-three-plus/6885952205.html
May 10,"6639 Torresdale Avenue - Unit 2, Philadelphia, PA 19135",$725,"
                    2br -
                    700ft",6639 Torresdale Avenue,https://philadelphia.craigslist.org/apa/d/philadelphia-6639-torresdale-avenue/6885970317.html
May 10,"Mansion apartment, 22nd and Spruce",$700,"
                    1br -
                ",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-mansion-apartment-22nd-and/6884242119.html
May 10,"Seven room Queen Village, hardwood floorings",$1300,"
                    7br -
                ",Queen Village,https://philadelphia.craigslist.org/apa/d/philadelphia-seven-room-queen-village/6884279094.html
May 10,Flexible Lease Terms! No Credit Check! Prime Community!,$1100,"
                    3br -
                ",Oxford Circle,https://philadelphia.craigslist.org/apa/d/philadelphia-flexible-lease-terms-no/6884283548.html
May 10,Fantastic South Philadelphia 3 bedroom,$950,N/A,South Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-fantastic-south/6885969834.html
May 10,"Graduate Hospital Six room, new kitchen",$800,N/A,Graduate Hospital,https://philadelphia.craigslist.org/apa/d/philadelphia-graduate-hospital-six-room/6885955439.html
May 10,Attractive First Floor Apartment! Perfect Location,$750,"
                    2br -
                ",Overbrook,https://philadelphia.craigslist.org/apa/d/philadelphia-attractive-first-floor/6884283495.html
May 10,Stop Searching! Make This Your New Home!,$825,"
                    3br -
                ",Olney,https://philadelphia.craigslist.org/apa/d/philadelphia-stop-searching-make-this/6884283454.html
May 10,Magnificent Three Story Home! Credit Issues Ok!,$1200,"
                    3br -
                ",Roxborough,https://philadelphia.craigslist.org/apa/d/philadelphia-magnificent-three-story/6884283601.html
May 10,Lease to purchase Center City area,$1200,"
                    3br -
                ",Center City,https://philadelphia.craigslist.org/apa/d/philadelphia-lease-to-purchase-center/6884279146.html
May 10,Deck attached to a Cobbs Creek home,$450,"
                    1br -
                ",Cobbs Creek,https://philadelphia.craigslist.org/apa/d/philadelphia-deck-attached-to-cobbs/6884278963.html
May 10,1br - 1br - ! bedroom - all utilities & Cable included,$600,N/A,Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-1br-1br-bedroom-all/6872927085.html
May 10,"Six Bedroom Right in Art Museum, large kitchen",$1200,"
                    6br -
                ",Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-six-bedroom-right-in-art/6884232254.html
May 10,"ART MUSEUM 1 Bed, 1 Bath with W/D, DECK & MORE!! 1828 Fairmount Ave",$1650,"
                    1br -
                ",1828 Fairmount Avenue > ART MUSEUM > FAIRMOUNT,https://philadelphia.craigslist.org/apa/d/philadelphia-art-museum-1-bed-1-bath/6885968334.html
May 10,Newly Renovated Clean 2 Story House,$500,"
                    3br -
                ",Lower Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-clean-2/6884249486.html
May 10,3 Bedroom 2 bathroom New House available now,$706,"
                    3br -
                ","Levittown, PA",https://philadelphia.craigslist.org/apa/d/levittown-3-bedroom-2-bathroom-new/6885892851.html
May 10,"Art Museum Five room, hardwood flooring",$700,N/A,Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-art-museum-five-room/6885952994.html
May 10,"Bright, Open Loft with Lots of Windows",$1495,"
                    1200ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-bright-open-loft-with-lots/6879707916.html
May 10,Newly Renovated Clean 2 Story House,$500,"
                    3br -
                ",Lower Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-clean-2/6884242189.html
May 10,FREE MONTH RENT!! Lavish New Construction 2br/1ba Units by UPENN!!!,$1550,"
                    2br -
                ",University City/ UPENN,https://philadelphia.craigslist.org/apa/d/philadelphia-free-month-rent-lavish-new/6885967131.html
May 10,"Five room, all utilities are paid",$800,"
                    5br -
                ",Manayunk,https://philadelphia.craigslist.org/apa/d/philadelphia-five-room-all-utilities/6885948433.html
May 10,Credit Doesn't Matter,$1000,"
                    4br -
                ",Lower Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-credit-doesnt-matter/6884249405.html
May 10,"2 Bed 1 Bath- Ideal Location, Great Pricing",$1155,"
                    2br -
                    810ft",,https://philadelphia.craigslist.org/apa/d/abington-2-bed-1-bath-ideal-location/6885959133.html
May 10,Attractive First Floor Apartment! Perfect Location,$750,"
                    2br -
                ",Overbrook,https://philadelphia.craigslist.org/apa/d/philadelphia-attractive-first-floor/6884242144.html
May 10,Massive 2br/1ba Artist Loft Space w/ private deck in Fishtown!,$2495,"
                    2br -
                    2000ft",Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-massive-2br-1ba-artist/6885966633.html
May 10,Very Clean and Sunny,$500,"
                    1br -
                ",North Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-very-clean-and-sunny/6884242230.html
May 10,Deck attached to a Cobbs Creek home,$450,"
                    1br -
                ",Cobbs Creek,https://philadelphia.craigslist.org/apa/d/philadelphia-deck-attached-to-cobbs/6884249630.html
May 10,Beautifull Modernista One Bedroom,$1510,"
                    1br -
                    630ft",,https://philadelphia.craigslist.org/apa/d/haverford-beautifull-modernista-one/6881371652.html
May 10,Central Air!!Back Yard!!Adorable 3 Bedroom with Great Sunlight!!,$489,"
                    1120ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-central-airback/6885876274.html
May 10,Gigantic New Construction 2br/1ba Unit by Cedar Park!,$1400,"
                    2br -
                ","Cedar Park, University City, UPENN",https://philadelphia.craigslist.org/apa/d/philadelphia-gigantic-new-construction/6885966213.html
May 10,Lease to purchase Center City area,$1200,"
                    3br -
                ",Center City,https://philadelphia.craigslist.org/apa/d/philadelphia-lease-to-purchase-center/6884232344.html
May 10,Graduate Hospital Three bedroom,$1095,"
                    3br -
                ",Graduate Hospital,https://philadelphia.craigslist.org/apa/d/philadelphia-graduate-hospital-three/6884237105.html
May 10,Massive 2br/1ba Artist Loft Space w/ private deck in Fishtown!,$2495,"
                    2br -
                    2000ft",Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-massive-2br-1ba-artist/6885965836.html
May 10,Great Neighborhood! Great Rental! Available Now,$550,"
                    2br -
                ",South Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-great-neighborhood-great/6884237224.html
May 10,Loft Apartments available NOW!!,$1822,"
                    1br -
                    912ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-loft-apartments-available/6875187380.html
May 10,Remodeled 2 bedroom home with bonus rooms for rent,$2650,"
                    2br -
                    1278ft",Washington Sq West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-remodeled-2-bedroom-home/6866808543.html
